CMDLINE /Users/cconlon/anaconda3/bin/python3.7 2_Process_WRDS_Data.py
MEM 30649.515625 1593110428.3803
MEM 30649.515625 1593110428.4808
MEM 30649.515625 1593110428.5860
MEM 30649.515625 1593110428.6881
MEM 30649.515625 1593110428.7903
MEM 30649.515625 1593110428.8931
MEM 30649.515625 1593110428.9953
MEM 30649.515625 1593110429.0988
MEM 30769.796875 1593110429.1992
MEM 30947.519531 1593110429.3022
MEM 31133.226562 1593110429.4034
MEM 31310.367188 1593110429.5047
MEM 31450.335938 1593110429.6061
MEM 31517.808594 1593110429.7075
MEM 31517.808594 1593110429.8085
MEM 31517.808594 1593110429.9092
MEM 31517.808594 1593110430.0103
MEM 31517.808594 1593110430.1113
MEM 31517.808594 1593110430.2123
MEM 30592.363281 1593110430.3147
MEM 30771.394531 1593110430.4162
MEM 30949.347656 1593110430.5178
MEM 31116.414062 1593110430.6184
MEM 31228.378906 1593110430.7197
MEM 31228.378906 1593110430.8210
MEM 31228.378906 1593110430.9222
MEM 30360.085938 1593110431.0255
MEM 30360.085938 1593110431.1307
MEM 30360.085938 1593110431.2330
MEM 30416.574219 1593110431.3345
MEM 30653.328125 1593110431.4367
MEM 30889.097656 1593110431.5410
MEM 31119.285156 1593110431.6413
MEM 31228.378906 1593110431.7422
MEM 31228.378906 1593110431.8434
MEM 31228.378906 1593110431.9460
MEM 30972.378906 1593110432.0474
MEM 29864.800781 1593110432.1477
MEM 28912.929688 1593110432.2495
MEM 27994.550781 1593110432.3515
MEM 27993.046875 1593110432.4523
MEM 28032.839844 1593110432.5558
MEM 28060.851562 1593110432.6595
MEM 28100.152344 1593110432.7628
MEM 28138.558594 1593110432.8632
MEM 28177.582031 1593110432.9649
MEM 28215.195312 1593110433.0701
MEM 28243.894531 1593110433.1739
MEM 28281.347656 1593110433.2754
MEM 28369.402344 1593110433.3806
MEM 28412.464844 1593110433.4834
MEM 28488.851562 1593110433.5850
MEM 28580.710938 1593110433.6887
MEM 28809.445312 1593110433.7903
MEM 28621.417969 1593110433.8913
MEM 28694.316406 1593110433.9915
MEM 28766.773438 1593110434.0931
MEM 28835.796875 1593110434.1941
MEM 28819.644531 1593110434.2993
MEM 28951.816406 1593110434.4007
MEM 28952.234375 1593110434.5059
MEM 28931.953125 1593110434.6111
MEM 28933.703125 1593110434.7135
MEM 28933.769531 1593110434.8137
MEM 28933.781250 1593110434.9189
MEM 28933.769531 1593110435.0199
MEM 28933.781250 1593110435.1251
MEM 28933.796875 1593110435.2289
MEM 28945.386719 1593110435.3342
MEM 28932.507812 1593110435.4394
MEM 28932.800781 1593110435.5446
MEM 28933.929688 1593110435.6464
MEM 28940.890625 1593110435.7492
MEM 28945.601562 1593110435.8544
MEM 28952.519531 1593110435.9577
MEM 28952.664062 1593110436.0603
MEM 28933.656250 1593110436.1655
MEM 28933.664062 1593110436.2707
MEM 28928.519531 1593110436.3759
MEM 28934.082031 1593110436.4799
MEM 28982.035156 1593110436.5844
MEM 29007.511719 1593110436.6896
MEM 29007.503906 1593110436.7947
MEM 29011.535156 1593110436.8953
MEM 29037.914062 1593110436.9973
MEM 29002.804688 1593110437.0985
MEM 29006.390625 1593110437.1998
MEM 29006.734375 1593110437.3016
MEM 29007.304688 1593110437.4068
MEM 29007.785156 1593110437.5099
MEM 29008.261719 1593110437.6145
MEM 29008.726562 1593110437.7184
MEM 29009.261719 1593110437.8189
MEM 29010.199219 1593110437.9196
MEM 29010.667969 1593110438.0248
MEM 29011.152344 1593110438.1300
MEM 29011.648438 1593110438.2342
MEM 29012.125000 1593110438.3353
MEM 29012.605469 1593110438.4405
MEM 29013.101562 1593110438.5457
MEM 29013.609375 1593110438.6471
MEM 29014.148438 1593110438.7523
MEM 29014.675781 1593110438.8534
MEM 29015.195312 1593110438.9539
MEM 29015.394531 1593110439.0565
MEM 29015.292969 1593110439.1584
MEM 29015.828125 1593110439.2589
MEM 29016.765625 1593110439.3641
MEM 29017.296875 1593110439.4690
MEM 29017.832031 1593110439.5743
MEM 29018.441406 1593110439.6795
MEM 29018.964844 1593110439.7825
MEM 29019.488281 1593110439.8830
MEM 29020.007812 1593110439.9882
MEM 29019.589844 1593110440.0934
MEM 29020.113281 1593110440.1966
MEM 29020.644531 1593110440.2975
MEM 29021.582031 1593110440.4017
MEM 29022.117188 1593110440.5027
MEM 29022.203125 1593110440.6041
MEM 29024.933594 1593110440.7090
MEM 29025.027344 1593110440.8093
MEM 29005.117188 1593110440.9114
MEM 29005.121094 1593110441.0121
MEM 29005.109375 1593110441.1151
MEM 29000.695312 1593110441.2161
MEM 29000.695312 1593110441.3193
MEM 29007.652344 1593110441.4231
MEM 29007.652344 1593110441.5282
MEM 29006.539062 1593110441.6296
MEM 29007.167969 1593110441.7348
MEM 29008.027344 1593110441.8365
MEM 29008.484375 1593110441.9376
MEM 29008.945312 1593110442.0386
MEM 29009.933594 1593110442.1438
MEM 29010.402344 1593110442.2450
MEM 29010.886719 1593110442.3502
MEM 29011.378906 1593110442.4533
MEM 29012.339844 1593110442.5548
MEM 29012.828125 1593110442.6561
MEM 29013.339844 1593110442.7613
MEM 29013.875000 1593110442.8665
MEM 29014.398438 1593110442.9701
MEM 29015.433594 1593110443.0724
MEM 29015.953125 1593110443.1738
MEM 29016.480469 1593110443.2749
MEM 29017.015625 1593110443.3761
MEM 29017.546875 1593110443.4813
MEM 29018.464844 1593110443.5850
MEM 29019.207031 1593110443.6876
MEM 29019.730469 1593110443.7924
MEM 29020.250000 1593110443.8937
MEM 29020.773438 1593110443.9948
MEM 29021.304688 1593110444.0962
MEM 29021.480469 1593110444.1975
MEM 29021.828125 1593110444.2987
MEM 29005.367188 1593110444.3999
MEM 29005.367188 1593110444.5011
MEM 29019.800781 1593110444.6023
MEM 29004.273438 1593110444.7036
MEM 29004.351562 1593110444.8082
MEM 29004.265625 1593110444.9135
MEM 29004.410156 1593110445.0143
MEM 29004.507812 1593110445.1176
MEM 29004.507812 1593110445.2209
MEM 29004.507812 1593110445.3250
MEM 29004.507812 1593110445.4297
MEM 29004.507812 1593110445.5301
MEM 29004.507812 1593110445.6315
MEM 29004.507812 1593110445.7346
MEM 29004.507812 1593110445.8399
MEM 29004.507812 1593110445.9451
MEM 29004.507812 1593110446.0464
MEM 29004.507812 1593110446.1467
MEM 29004.507812 1593110446.2501
MEM 29004.507812 1593110446.3546
MEM 29004.507812 1593110446.4598
MEM 29004.507812 1593110446.5613
MEM 29004.507812 1593110446.6665
MEM 29004.507812 1593110446.7675
MEM 29004.507812 1593110446.8714
MEM 29004.507812 1593110446.9717
MEM 29004.507812 1593110447.0765
MEM 29004.507812 1593110447.1812
MEM 29004.507812 1593110447.2845
MEM 29001.011719 1593110447.3898
MEM 29024.699219 1593110447.4936
MEM 29024.789062 1593110447.5949
MEM 29003.539062 1593110447.6961
MEM 29004.101562 1593110447.7974
MEM 29004.171875 1593110447.8987
MEM 29004.277344 1593110447.9999
MEM 29004.304688 1593110448.1011
MEM 29004.328125 1593110448.2024
MEM 29004.328125 1593110448.3036
MEM 29004.332031 1593110448.4049
MEM 29004.335938 1593110448.5075
MEM 29004.335938 1593110448.6127
MEM 29004.335938 1593110448.7179
MEM 29004.339844 1593110448.8212
MEM 29004.351562 1593110448.9224
MEM 29004.351562 1593110449.0237
MEM 29003.355469 1593110449.1251
MEM 29004.351562 1593110449.2262
MEM 29004.351562 1593110449.3314
MEM 29004.351562 1593110449.4366
MEM 29004.351562 1593110449.5389
MEM 29004.351562 1593110449.6400
MEM 29004.351562 1593110449.7413
MEM 29004.351562 1593110449.8449
MEM 29004.351562 1593110449.9463
MEM 29004.351562 1593110450.0510
MEM 29004.351562 1593110450.1562
MEM 29004.351562 1593110450.2576
MEM 29004.351562 1593110450.3625
MEM 29004.351562 1593110450.4637
MEM 29004.351562 1593110450.5647
MEM 29004.351562 1593110450.6662
MEM 29004.351562 1593110450.7668
MEM 29004.351562 1593110450.8707
MEM 29004.351562 1593110450.9749
MEM 29004.351562 1593110451.0797
MEM 29004.351562 1593110451.1829
MEM 29004.351562 1593110451.2850
MEM 29004.351562 1593110451.3884
MEM 29004.351562 1593110451.4896
MEM 29004.351562 1593110451.5947
MEM 29004.351562 1593110451.6979
MEM 29004.351562 1593110451.7993
MEM 29004.351562 1593110451.9045
MEM 29004.351562 1593110452.0064
MEM 29004.351562 1593110452.1097
MEM 29004.351562 1593110452.2135
MEM 29004.351562 1593110452.3187
MEM 29004.351562 1593110452.4196
MEM 29004.351562 1593110452.5248
MEM 29004.351562 1593110452.6300
MEM 29004.351562 1593110452.7307
MEM 29004.351562 1593110452.8359
MEM 29004.351562 1593110452.9400
MEM 29004.175781 1593110453.0452
MEM 29004.269531 1593110453.1490
MEM 29004.328125 1593110453.2538
MEM 29004.367188 1593110453.3549
MEM 29004.367188 1593110453.4563
MEM 29004.367188 1593110453.5569
MEM 29004.367188 1593110453.6587
MEM 29004.363281 1593110453.7600
MEM 29004.367188 1593110453.8612
MEM 29004.367188 1593110453.9625
MEM 29004.367188 1593110454.0661
MEM 29004.367188 1593110454.1664
MEM 29004.367188 1593110454.2667
MEM 29004.367188 1593110454.3675
MEM 29004.367188 1593110454.4700
MEM 29004.367188 1593110454.5702
MEM 29004.367188 1593110454.6711
MEM 29004.367188 1593110454.7732
MEM 29004.367188 1593110454.8737
MEM 29004.046875 1593110454.9750
MEM 29003.964844 1593110455.0764
MEM 29004.019531 1593110455.1775
MEM 29004.128906 1593110455.2789
MEM 29004.222656 1593110455.3800
MEM 29004.242188 1593110455.4827
MEM 29004.242188 1593110455.5879
MEM 29004.242188 1593110455.6931
MEM 29004.242188 1593110455.7962
MEM 29004.242188 1593110455.8975
MEM 29026.804688 1593110455.9988
MEM 29003.667969 1593110456.1000
MEM 29004.156250 1593110456.2012
MEM 29004.222656 1593110456.3025
MEM 29004.250000 1593110456.4038
MEM 29004.289062 1593110456.5050
MEM 29004.312500 1593110456.6063
MEM 29004.160156 1593110456.7066
MEM 29004.203125 1593110456.8076
MEM 29004.222656 1593110456.9080
MEM 29004.261719 1593110457.0112
MEM 29004.304688 1593110457.1114
MEM 29004.343750 1593110457.2138
MEM 29004.167969 1593110457.3152
MEM 29004.187500 1593110457.4189
MEM 29004.207031 1593110457.5242
MEM 29004.226562 1593110457.6254
MEM 29004.246094 1593110457.7306
MEM 29004.265625 1593110457.8326
MEM 29004.285156 1593110457.9338
MEM 29004.304688 1593110458.0350
MEM 29004.324219 1593110458.1387
MEM 29004.343750 1593110458.2431
MEM 29004.167969 1593110458.3454
MEM 29004.187500 1593110458.4500
MEM 29004.207031 1593110458.5552
MEM 29004.226562 1593110458.6585
MEM 29004.246094 1593110458.7621
MEM 29004.238281 1593110458.8643
MEM 29004.257812 1593110458.9649
MEM 29004.257812 1593110459.0684
MEM 29004.257812 1593110459.1734
MEM 29004.257812 1593110459.2786
MEM 29004.257812 1593110459.3794
MEM 29004.257812 1593110459.4826
MEM 29004.257812 1593110459.5841
MEM 29004.257812 1593110459.6890
MEM 29004.257812 1593110459.7901
MEM 29004.257812 1593110459.8915
MEM 29004.257812 1593110459.9926
MEM 29004.257812 1593110460.0938
MEM 29004.257812 1593110460.1990
MEM 29004.257812 1593110460.3036
MEM 29004.257812 1593110460.4089
MEM 29004.257812 1593110460.5091
MEM 29004.257812 1593110460.6105
MEM 29004.257812 1593110460.7126
MEM 29004.257812 1593110460.8132
MEM 29004.257812 1593110460.9184
MEM 29004.257812 1593110461.0201
MEM 29004.257812 1593110461.1253
MEM 29004.257812 1593110461.2261
MEM 29004.257812 1593110461.3274
MEM 29004.257812 1593110461.4326
MEM 29004.257812 1593110461.5340
MEM 29003.339844 1593110461.6377
MEM 29004.257812 1593110461.7414
MEM 29004.277344 1593110461.8466
MEM 29004.296875 1593110461.9470
MEM 29004.140625 1593110462.0522
MEM 29004.179688 1593110462.1526
MEM 29004.199219 1593110462.2538
MEM 29004.238281 1593110462.3551
MEM 29004.257812 1593110462.4566
MEM 29004.257812 1593110462.5576
MEM 29004.257812 1593110462.6588
MEM 29004.257812 1593110462.7599
MEM 29004.257812 1593110462.8638
MEM 29004.257812 1593110462.9658
MEM 29004.257812 1593110463.0698
MEM 29004.257812 1593110463.1700
MEM 29004.257812 1593110463.2703
MEM 29004.257812 1593110463.3753
MEM 29004.257812 1593110463.4802
MEM 29004.257812 1593110463.5814
MEM 29004.257812 1593110463.6864
MEM 29004.257812 1593110463.7883
MEM 29004.257812 1593110463.8888
MEM 29004.257812 1593110463.9936
MEM 29004.257812 1593110464.0957
MEM 29004.257812 1593110464.1964
MEM 29004.257812 1593110464.2968
MEM 29004.257812 1593110464.3972
MEM 29004.257812 1593110464.5015
MEM 29004.257812 1593110464.6026
MEM 29004.257812 1593110464.7037
MEM 29004.257812 1593110464.8059
MEM 29004.257812 1593110464.9065
MEM 29004.257812 1593110465.0088
MEM 29004.257812 1593110465.1131
MEM 29004.257812 1593110465.2165
MEM 29004.257812 1593110465.3176
MEM 29004.257812 1593110465.4215
MEM 29004.257812 1593110465.5225
MEM 29004.257812 1593110465.6277
MEM 29004.257812 1593110465.7300
MEM 29004.257812 1593110465.8309
MEM 29004.257812 1593110465.9326
MEM 29004.257812 1593110466.0378
MEM 29004.257812 1593110466.1397
MEM 29004.257812 1593110466.2441
MEM 29004.257812 1593110466.3444
MEM 29004.257812 1593110466.4457
MEM 29004.257812 1593110466.5507
MEM 29004.257812 1593110466.6526
MEM 29004.257812 1593110466.7563
MEM 29004.257812 1593110466.8587
MEM 29004.257812 1593110466.9638
MEM 29004.257812 1593110467.0641
MEM 29004.257812 1593110467.1693
MEM 29004.257812 1593110467.2745
MEM 29004.257812 1593110467.3797
MEM 29004.257812 1593110467.4849
MEM 29004.257812 1593110467.5857
MEM 29004.257812 1593110467.6876
MEM 29004.257812 1593110467.7889
MEM 29004.257812 1593110467.8901
MEM 29017.148438 1593110467.9912
MEM 29020.746094 1593110468.0928
MEM 29020.449219 1593110468.1939
MEM 29021.273438 1593110468.2941
MEM 29033.617188 1593110468.3950
MEM 29033.476562 1593110468.4977
MEM 29034.187500 1593110468.5990
MEM 29034.527344 1593110468.7042
MEM 29035.187500 1593110468.8045
MEM 29000.699219 1593110468.9070
MEM 29006.683594 1593110469.0122
MEM 29006.683594 1593110469.1165
MEM 29003.058594 1593110469.2167
MEM 29003.621094 1593110469.3189
MEM 29003.656250 1593110469.4215
MEM 29003.515625 1593110469.5240
MEM 29003.535156 1593110469.6292
MEM 29003.582031 1593110469.7344
MEM 29003.605469 1593110469.8364
MEM 29003.644531 1593110469.9377
MEM 29003.687500 1593110470.0391
MEM 29003.531250 1593110470.1397
MEM 29003.609375 1593110470.2416
MEM 29003.648438 1593110470.3427
MEM 29003.667969 1593110470.4439
MEM 29003.687500 1593110470.5465
MEM 29003.707031 1593110470.6489
MEM 29003.726562 1593110470.7498
MEM 29003.746094 1593110470.8550
MEM 29003.570312 1593110470.9603
MEM 29003.589844 1593110471.0644
MEM 29003.609375 1593110471.1696
MEM 29003.628906 1593110471.2712
MEM 29003.648438 1593110471.3764
MEM 29003.667969 1593110471.4779
MEM 29003.687500 1593110471.5829
MEM 29003.707031 1593110471.6874
MEM 29003.746094 1593110471.7926
MEM 29003.570312 1593110471.8932
MEM 29003.589844 1593110471.9942
MEM 29003.609375 1593110472.0953
MEM 29003.628906 1593110472.1979
MEM 29003.667969 1593110472.3002
MEM 29003.687500 1593110472.4015
MEM 29003.703125 1593110472.5054
MEM 29003.722656 1593110472.6061
MEM 29003.742188 1593110472.7080
MEM 29003.566406 1593110472.8132
MEM 29003.605469 1593110472.9140
MEM 29003.625000 1593110473.0192
MEM 29003.664062 1593110473.1225
MEM 29003.683594 1593110473.2241
MEM 29003.703125 1593110473.3257
MEM 29003.742188 1593110473.4309
MEM 29003.570312 1593110473.5342
MEM 29003.609375 1593110473.6390
MEM 29003.628906 1593110473.7417
MEM 29003.667969 1593110473.8469
MEM 29003.687500 1593110473.9521
MEM 29003.726562 1593110474.0532
MEM 29003.746094 1593110474.1565
MEM 29003.308594 1593110474.2590
MEM 29003.363281 1593110474.3642
MEM 29003.472656 1593110474.4647
MEM 29003.527344 1593110474.5699
MEM 29003.546875 1593110474.6734
MEM 29003.585938 1593110474.7743
MEM 29003.429688 1593110474.8752
MEM 29003.449219 1593110474.9777
MEM 29003.488281 1593110475.0790
MEM 29003.527344 1593110475.1798
MEM 29003.566406 1593110475.2841
MEM 29003.605469 1593110475.3888
MEM 29003.429688 1593110475.4940
MEM 29003.449219 1593110475.5991
MEM 29003.468750 1593110475.7043
MEM 29003.488281 1593110475.8096
MEM 29003.507812 1593110475.9104
MEM 29003.527344 1593110476.0129
MEM 29003.546875 1593110476.1141
MEM 29003.566406 1593110476.2193
MEM 29003.585938 1593110476.3221
MEM 29003.429688 1593110476.4273
MEM 29003.449219 1593110476.5303
MEM 29003.468750 1593110476.6316
MEM 29003.488281 1593110476.7328
MEM 29003.507812 1593110476.8340
MEM 29003.527344 1593110476.9365
MEM 29003.546875 1593110477.0368
MEM 29003.566406 1593110477.1420
MEM 29003.585938 1593110477.2472
MEM 29002.554688 1593110477.3487
MEM 29003.449219 1593110477.4496
MEM 29003.488281 1593110477.5548
MEM 29003.507812 1593110477.6555
MEM 29003.046875 1593110477.7565
MEM 29003.566406 1593110477.8578
MEM 29003.605469 1593110477.9590
MEM 29003.429688 1593110478.0604
MEM 29003.468750 1593110478.1616
MEM 29003.507812 1593110478.2627
MEM 29003.546875 1593110478.3640
MEM 29003.585938 1593110478.4647
MEM 29003.605469 1593110478.5658
MEM 29003.449219 1593110478.6665
MEM 29003.468750 1593110478.7691
MEM 29003.488281 1593110478.8704
MEM 29003.507812 1593110478.9756
MEM 29003.527344 1593110479.0760
MEM 29003.566406 1593110479.1812
MEM 29003.585938 1593110479.2814
MEM 29003.605469 1593110479.3819
MEM 29003.429688 1593110479.4856
MEM 29003.449219 1593110479.5891
MEM 29003.468750 1593110479.6915
MEM 29003.488281 1593110479.7929
MEM 29003.507812 1593110479.8941
MEM 29003.527344 1593110479.9954
MEM 29003.546875 1593110480.0966
MEM 29003.566406 1593110480.1978
MEM 29003.195312 1593110480.3004
MEM 29020.414062 1593110480.4005
MEM 29022.015625 1593110480.5018
MEM 29034.585938 1593110480.6028
MEM 29034.179688 1593110480.7033
MEM 29034.417969 1593110480.8054
MEM 29035.296875 1593110480.9066
MEM 29035.796875 1593110481.0080
MEM 29036.359375 1593110481.1091
MEM 29036.277344 1593110481.2104
MEM 29008.175781 1593110481.3115
MEM 29008.195312 1593110481.4129
MEM 29008.214844 1593110481.5131
MEM 29008.253906 1593110481.6141
MEM 29008.292969 1593110481.7142
MEM 29008.117188 1593110481.8181
MEM 29008.156250 1593110481.9191
MEM 29008.175781 1593110482.0211
MEM 29008.214844 1593110482.1216
MEM 29008.234375 1593110482.2268
MEM 29028.914062 1593110482.3306
MEM 29026.769531 1593110482.4322
MEM 29003.523438 1593110482.5374
MEM 29003.542969 1593110482.6426
MEM 29003.562500 1593110482.7478
MEM 29003.582031 1593110482.8497
MEM 29003.601562 1593110482.9522
MEM 29003.621094 1593110483.0553
MEM 29003.640625 1593110483.1566
MEM 29003.660156 1593110483.2578
MEM 29003.679688 1593110483.3591
MEM 29003.503906 1593110483.4605
MEM 29003.281250 1593110483.5616
MEM 29003.523438 1593110483.6629
MEM 29003.542969 1593110483.7638
MEM 29003.562500 1593110483.8654
MEM 29003.582031 1593110483.9666
MEM 29003.601562 1593110484.0679
MEM 29003.621094 1593110484.1720
MEM 29003.640625 1593110484.2772
MEM 29003.660156 1593110484.3824
MEM 29003.679688 1593110484.4843
MEM 29003.503906 1593110484.5853
MEM 29003.523438 1593110484.6866
MEM 29003.542969 1593110484.7879
MEM 29003.562500 1593110484.8891
MEM 29003.582031 1593110484.9904
MEM 29003.601562 1593110485.0956
MEM 29003.621094 1593110485.1980
MEM 29003.621094 1593110485.3005
MEM 29003.640625 1593110485.4057
MEM 29003.660156 1593110485.5107
MEM 29003.679688 1593110485.6145
MEM 29003.503906 1593110485.7173
MEM 29003.523438 1593110485.8225
MEM 29003.542969 1593110485.9260
MEM 29003.562500 1593110486.0313
MEM 29003.582031 1593110486.1325
MEM 29003.601562 1593110486.2327
MEM 29003.621094 1593110486.3338
MEM 29003.640625 1593110486.4342
MEM 29003.660156 1593110486.5353
MEM 29003.679688 1593110486.6363
MEM 29003.503906 1593110486.7415
MEM 29003.523438 1593110486.8467
MEM 29003.542969 1593110486.9480
MEM 29003.562500 1593110487.0492
MEM 29003.582031 1593110487.1504
MEM 29003.601562 1593110487.2515
MEM 29003.621094 1593110487.3530
MEM 29003.640625 1593110487.4582
MEM 29003.660156 1593110487.5617
MEM 29003.679688 1593110487.6639
MEM 29003.503906 1593110487.7649
MEM 29003.523438 1593110487.8680
MEM 29003.542969 1593110487.9716
MEM 29003.562500 1593110488.0729
MEM 29003.582031 1593110488.1742
MEM 29003.601562 1593110488.2755
MEM 29003.621094 1593110488.3767
MEM 29003.640625 1593110488.4779
MEM 29003.660156 1593110488.5791
MEM 29003.679688 1593110488.6804
